target_lower,target_upper,target_midpoint
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.25,1.5,1.375
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.25,2.5,2.375
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
2.0,2.25,2.125
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.75,2.0,1.875
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.5,1.75,1.625
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
1.0,1.25,1.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
0.0,0.25,0.125
